DataPoint,Wavelength_1_Left Hand_,Wavelength_1_Right Hand_,Wavelength_1__,Wavelength_1__,Wavelength_1__,Wavelength_2_Left Hand_,Wavelength_2_Right Hand_,Wavelength_2__,Wavelength_2__,Wavelength_2__,Wavelength_3_Left Hand_,Wavelength_3_Right Hand_,Wavelength_3__,Wavelength_3__,Wavelength_3__
8946,-0.00244981,0.291977,0,0,1,-0.00244981,0.291977,0,0,1,-0.00244981,0.291977,0,0,1
8947,-0.00237736,0.303951,0,0,1,-0.00237736,0.303951,0,0,1,-0.00237736,0.303951,0,0,1
8948,-0.00230678,0.316056,0,0,1,-0.00230678,0.316056,0,0,1,-0.00230678,0.316056,0,0,1
8949,-0.00223802,0.328281,0,0,1,-0.00223802,0.328281,0,0,1,-0.00223802,0.328281,0,0,1
8950,-0.00217105,0.340616,0,0,1,-0.00217105,0.340616,0,0,1,-0.00217105,0.340616,0,0,1
8951,-0.00210583,0.35305,0,0,1,-0.00210583,0.35305,0,0,1,-0.00210583,0.35305,0,0,1
8952,-0.00204231,0.365571,0,0,1,-0.00204231,0.365571,0,0,1,-0.00204231,0.365571,0,0,1
8953,-0.00198045,0.378169,0,0,1,-0.00198045,0.378169,0,0,1,-0.00198045,0.378169,0,0,1
8954,-0.00192022,0.390833,0,0,1,-0.00192022,0.390833,0,0,1,-0.00192022,0.390833,0,0,1
8955,-0.00186157,0.403553,0,0,1,-0.00186157,0.403553,0,0,1,-0.00186157,0.403553,0,0,1
8956,-0.00180448,0.416316,0,0,1,-0.00180448,0.416316,0,0,1,-0.00180448,0.416316,0,0,1
8957,-0.0017489,0.429115,0,0,1,-0.0017489,0.429115,0,0,1,-0.0017489,0.429115,0,0,1
8958,-0.00169479,0.441937,0,0,1,-0.00169479,0.441937,0,0,1,-0.00169479,0.441937,0,0,1
8959,-0.00164213,0.454773,0,0,1,-0.00164213,0.454773,0,0,1,-0.00164213,0.454773,0,0,1
8960,-0.00159088,0.467614,0,0,1,-0.00159088,0.467614,0,0,1,-0.00159088,0.467614,0,0,1
8961,-0.001541,0.480449,0,0,1,-0.001541,0.480449,0,0,1,-0.001541,0.480449,0,0,1
8962,-0.00149246,0.49327,0,0,1,-0.00149246,0.49327,0,0,1,-0.00149246,0.49327,0,0,1
8963,-0.00144523,0.506067,0,0,1,-0.00144523,0.506067,0,0,1,-0.00144523,0.506067,0,0,1
8964,-0.00139927,0.518831,0,0,1,-0.00139927,0.518831,0,0,1,-0.00139927,0.518831,0,0,1
8965,-0.00135456,0.531554,0,0,1,-0.00135456,0.531554,0,0,1,-0.00135456,0.531554,0,0,1
8966,-0.00131107,0.544228,0,0,1,-0.00131107,0.544228,0,0,1,-0.00131107,0.544228,0,0,1
8967,-0.00126876,0.556845,0,0,1,-0.00126876,0.556845,0,0,1,-0.00126876,0.556845,0,0,1
8968,-0.0012276,0.569396,0,0,1,-0.0012276,0.569396,0,0,1,-0.0012276,0.569396,0,0,1
8969,-0.00118758,0.581875,0,0,1,-0.00118758,0.581875,0,0,1,-0.00118758,0.581875,0,0,1
8970,-0.00114865,0.594274,0,0,1,-0.00114865,0.594274,0,0,1,-0.00114865,0.594274,0,0,1
8971,-0.00111079,0.606587,0,0,1,-0.00111079,0.606587,0,0,1,-0.00111079,0.606587,0,0,1
8972,-0.00107398,0.618807,0,0,1,-0.00107398,0.618807,0,0,1,-0.00107398,0.618807,0,0,1
8973,-0.00103819,0.630927,0,0,1,-0.00103819,0.630927,0,0,1,-0.00103819,0.630927,0,0,1
8974,-0.00100339,0.642942,0,0,1,-0.00100339,0.642942,0,0,1,-0.00100339,0.642942,0,0,1
8975,-0.000969562,0.654847,0,0,1,-0.000969562,0.654847,0,0,1,-0.000969562,0.654847,0,0,1
8976,-0.000936675,0.666635,0,0,1,-0.000936675,0.666635,0,0,1,-0.000936675,0.666635,0,0,1
8977,-0.000904706,0.678302,0,0,1,-0.000904706,0.678302,0,0,1,-0.000904706,0.678302,0,0,1
8978,-0.000873634,0.689843,0,0,1,-0.000873634,0.689843,0,0,1,-0.000873634,0.689843,0,0,1
8979,-0.000843434,0.701254,0,0,1,-0.000843434,0.701254,0,0,1,-0.000843434,0.701254,0,0,1
8980,-0.000814085,0.71253,0,0,1,-0.000814085,0.71253,0,0,1,-0.000814085,0.71253,0,0,1
8981,-0.000785564,0.723668,0,0,1,-0.000785564,0.723668,0,0,1,-0.000785564,0.723668,0,0,1
8982,-0.00075785,0.734664,0,0,1,-0.00075785,0.734664,0,0,1,-0.00075785,0.734664,0,0,1
8983,-0.000730922,0.745514,0,0,1,-0.000730922,0.745514,0,0,1,-0.000730922,0.745514,0,0,1
8984,-0.00070476,0.756216,0,0,1,-0.00070476,0.756216,0,0,1,-0.00070476,0.756216,0,0,1
8985,-0.000679343,0.766766,0,0,1,-0.000679343,0.766766,0,0,1,-0.000679343,0.766766,0,0,1
8986,-0.000654652,0.777163,0,0,1,-0.000654652,0.777163,0,0,1,-0.000654652,0.777163,0,0,1
8987,-0.000630668,0.787403,0,0,1,-0.000630668,0.787403,0,0,1,-0.000630668,0.787403,0,0,1
8988,-0.000607373,0.797485,0,0,1,-0.000607373,0.797485,0,0,1,-0.000607373,0.797485,0,0,1
8989,-0.000584747,0.807406,0,0,1,-0.000584747,0.807406,0,0,1,-0.000584747,0.807406,0,0,1
8990,-0.000562774,0.817166,0,0,1,-0.000562774,0.817166,0,0,1,-0.000562774,0.817166,0,0,1
8991,-0.000541435,0.826762,0,0,1,-0.000541435,0.826762,0,0,1,-0.000541435,0.826762,0,0,1
8992,-0.000520714,0.836194,0,0,1,-0.000520714,0.836194,0,0,1,-0.000520714,0.836194,0,0,1
8993,-0.000500595,0.845461,0,0,1,-0.000500595,0.845461,0,0,1,-0.000500595,0.845461,0,0,1
8994,-0.000481061,0.854561,0,0,1,-0.000481061,0.854561,0,0,1,-0.000481061,0.854561,0,0,1
8995,-0.000462096,0.863494,0,0,1,-0.000462096,0.863494,0,0,1,-0.000462096,0.863494,0,0,1
8996,-0.000443685,0.87226,0,0,1,-0.000443685,0.87226,0,0,1,-0.000443685,0.87226,0,0,1
8997,-0.000425814,0.880858,0,0,1,-0.000425814,0.880858,0,0,1,-0.000425814,0.880858,0,0,1
8998,-0.000408467,0.889289,0,0,1,-0.000408467,0.889289,0,0,1,-0.000408467,0.889289,0,0,1
8999,-0.000391629,0.897551,0,0,1,-0.000391629,0.897551,0,0,1,-0.000391629,0.897551,0,0,1
9000,-0.000375288,0.905646,0,0,1,-0.000375288,0.905646,0,0,1,-0.000375288,0.905646,0,0,1
9001,-0.00035943,0.913574,0,0,1,-0.00035943,0.913574,0,0,1,-0.00035943,0.913574,0,0,1
9002,-0.00034404,0.921336,0,0,1,-0.00034404,0.921336,0,0,1,-0.00034404,0.921336,0,0,1
9003,-0.000329107,0.928931,0,0,1,-0.000329107,0.928931,0,0,1,-0.000329107,0.928931,0,0,1
9004,-0.000314618,0.936361,0,0,1,-0.000314618,0.936361,0,0,1,-0.000314618,0.936361,0,0,1
9005,-0.00030056,0.943626,0,0,1,-0.00030056,0.943626,0,0,1,-0.00030056,0.943626,0,0,1
9006,-0.000286922,0.950728,0,0,1,-0.000286922,0.950728,0,0,1,-0.000286922,0.950728,0,0,1
9007,-0.000273691,0.957667,0,0,1,-0.000273691,0.957667,0,0,1,-0.000273691,0.957667,0,0,1
9008,-0.000260857,0.964445,0,0,1,-0.000260857,0.964445,0,0,1,-0.000260857,0.964445,0,0,1
9009,-0.000248408,0.971063,0,0,1,-0.000248408,0.971063,0,0,1,-0.000248408,0.971063,0,0,1
9010,-0.000236334,0.977522,0,0,1,-0.000236334,0.977522,0,0,1,-0.000236334,0.977522,0,0,1
9011,-0.000224623,0.983824,0,0,1,-0.000224623,0.983824,0,0,1,-0.000224623,0.983824,0,0,1
9012,-0.000213266,0.98997,0,0,1,-0.000213266,0.98997,0,0,1,-0.000213266,0.98997,0,0,1
9013,-0.000202253,0.995962,0,0,1,-0.000202253,0.995962,0,0,1,-0.000202253,0.995962,0,0,1
9014,-0.000191573,1.0018,0,0,1,-0.000191573,1.0018,0,0,1,-0.000191573,1.0018,0,0,1
9015,-0.000181218,1.00749,0,0,1,-0.000181218,1.00749,0,0,1,-0.000181218,1.00749,0,0,1
9016,-0.000171179,1.01303,0,0,1,-0.000171179,1.01303,0,0,1,-0.000171179,1.01303,0,0,1
9017,-0.000161445,1.01842,0,0,1,-0.000161445,1.01842,0,0,1,-0.000161445,1.01842,0,0,1
9018,-0.000152009,1.02366,0,0,1,-0.000152009,1.02366,0,0,1,-0.000152009,1.02366,0,0,1
9019,-0.000142861,1.02876,0,0,1,-0.000142861,1.02876,0,0,1,-0.000142861,1.02876,0,0,1
9020,-0.000133994,1.03372,0,0,1,-0.000133994,1.03372,0,0,1,-0.000133994,1.03372,0,0,1
9021,-0.0001254,1.03854,0,0,1,-0.0001254,1.03854,0,0,1,-0.0001254,1.03854,0,0,1
9022,-0.00011707,1.04322,0,0,1,-0.00011707,1.04322,0,0,1,-0.00011707,1.04322,0,0,1
9023,-0.000108997,1.04777,0,0,1,-0.000108997,1.04777,0,0,1,-0.000108997,1.04777,0,0,1
9024,-0.000101173,1.05218,0,0,1,-0.000101173,1.05218,0,0,1,-0.000101173,1.05218,0,0,1
9025,-9.35915e-05,1.05646,0,0,1,-9.35915e-05,1.05646,0,0,1,-9.35915e-05,1.05646,0,0,1
9026,-8.62452e-05,1.06061,0,0,1,-8.62452e-05,1.06061,0,0,1,-8.62452e-05,1.06061,0,0,1
9027,-7.9127e-05,1.06463,0,0,1,-7.9127e-05,1.06463,0,0,1,-7.9127e-05,1.06463,0,0,1
9028,-7.22304e-05,1.06852,0,0,1,-7.22304e-05,1.06852,0,0,1,-7.22304e-05,1.06852,0,0,1
9029,-6.55487e-05,1.07229,0,0,1,-6.55487e-05,1.07229,0,0,1,-6.55487e-05,1.07229,0,0,1
9030,-5.90758e-05,1.07594,0,0,1,-5.90758e-05,1.07594,0,0,1,-5.90758e-05,1.07594,0,0,1
9031,-5.28054e-05,1.07946,0,0,1,-5.28054e-05,1.07946,0,0,1,-5.28054e-05,1.07946,0,0,1
9032,-4.67315e-05,1.08287,0,0,1,-4.67315e-05,1.08287,0,0,1,-4.67315e-05,1.08287,0,0,1
9033,-4.08483e-05,1.08617,0,0,1,-4.08483e-05,1.08617,0,0,1,-4.08483e-05,1.08617,0,0,1
9034,-3.51501e-05,1.08935,0,0,1,-3.51501e-05,1.08935,0,0,1,-3.51501e-05,1.08935,0,0,1
9035,-2.96315e-05,1.09241,0,0,1,-2.96315e-05,1.09241,0,0,1,-2.96315e-05,1.09241,0,0,1
9036,-2.4287e-05,1.09537,0,0,1,-2.4287e-05,1.09537,0,0,1,-2.4287e-05,1.09537,0,0,1
9037,-1.91115e-05,1.09822,0,0,1,-1.91115e-05,1.09822,0,0,1,-1.91115e-05,1.09822,0,0,1
9038,-1.40999e-05,1.10096,0,0,1,-1.40999e-05,1.10096,0,0,1,-1.40999e-05,1.10096,0,0,1
9039,-9.24732e-06,1.1036,0,0,1,-9.24732e-06,1.1036,0,0,1,-9.24732e-06,1.1036,0,0,1
9040,-4.54889e-06,1.10614,0,0,1,-4.54889e-06,1.10614,0,0,1,-4.54889e-06,1.10614,0,0,1
9041,0,1.10858,0,0,1,0,1.10858,0,0,1,0,1.10858,0,0,1
9042,0,1.11092,0,0,1,0,1.11092,0,0,1,0,1.11092,0,0,1
9043,0,1.11316,0,0,1,0,1.11316,0,0,1,0,1.11316,0,0,1
9044,0,1.11531,0,0,1,0,1.11531,0,0,1,0,1.11531,0,0,1
9045,0,1.11736,0,0,1,0,1.11736,0,0,1,0,1.11736,0,0,1
9046,0,1.11933,0,0,1,0,1.11933,0,0,1,0,1.11933,0,0,1
9047,0,1.1212,0,0,1,0,1.1212,0,0,1,0,1.1212,0,0,1
9048,0,1.12298,0,0,1,0,1.12298,0,0,1,0,1.12298,0,0,1
9049,0,1.12468,0,0,1,0,1.12468,0,0,1,0,1.12468,0,0,1
9050,0,1.12628,0,0,1,0,1.12628,0,0,1,0,1.12628,0,0,1
9051,0,1.12779,0,0,1,0,1.12779,0,0,1,0,1.12779,0,0,1
9052,0,1.12921,0,0,1,0,1.12921,0,0,1,0,1.12921,0,0,1
9053,0,1.13053,0,0,1,0,1.13053,0,0,1,0,1.13053,0,0,1
9054,0,1.13174,0,0,1,0,1.13174,0,0,1,0,1.13174,0,0,1
9055,0,1.13285,0,0,1,0,1.13285,0,0,1,0,1.13285,0,0,1
9056,0,1.13385,0,0,1,0,1.13385,0,0,1,0,1.13385,0,0,1
9057,0,1.13473,0,0,1,0,1.13473,0,0,1,0,1.13473,0,0,1
9058,0,1.13548,0,0,1,0,1.13548,0,0,1,0,1.13548,0,0,1
9059,0,1.1361,0,0,1,0,1.1361,0,0,1,0,1.1361,0,0,1
9060,0,1.13658,0,0,1,0,1.13658,0,0,1,0,1.13658,0,0,1
9061,0,1.1369,0,0,1,0,1.1369,0,0,1,0,1.1369,0,0,1
9062,0,1.13706,0,0,1,0,1.13706,0,0,1,0,1.13706,0,0,1
9063,0,1.13705,0,0,1,0,1.13705,0,0,1,0,1.13705,0,0,1
9064,0,1.13686,0,0,1,0,1.13686,0,0,1,0,1.13686,0,0,1
9065,0,1.13648,0,0,1,0,1.13648,0,0,1,0,1.13648,0,0,1
9066,0,1.13588,0,0,1,0,1.13588,0,0,1,0,1.13588,0,0,1
9067,0,1.13508,0,0,1,0,1.13508,0,0,1,0,1.13508,0,0,1
9068,0,1.13405,0,0,1,0,1.13405,0,0,1,0,1.13405,0,0,1
9069,0,1.13278,0,0,1,0,1.13278,0,0,1,0,1.13278,0,0,1
9070,0,1.13126,0,0,1,0,1.13126,0,0,1,0,1.13126,0,0,1
9071,0,1.12948,0,0,1,0,1.12948,0,0,1,0,1.12948,0,0,1
9072,0,1.12744,0,0,1,0,1.12744,0,0,1,0,1.12744,0,0,1
9073,0,1.12511,0,0,1,0,1.12511,0,0,1,0,1.12511,0,0,1
9074,0,1.1225,0,0,1,0,1.1225,0,0,1,0,1.1225,0,0,1
9075,0,1.1196,0,0,1,0,1.1196,0,0,1,0,1.1196,0,0,1
9076,0,1.11639,0,0,1,0,1.11639,0,0,1,0,1.11639,0,0,1
9077,0,1.11287,0,0,1,0,1.11287,0,0,1,0,1.11287,0,0,1
9078,0,1.10903,0,0,1,0,1.10903,0,0,1,0,1.10903,0,0,1
9079,0,1.10488,0,0,1,0,1.10488,0,0,1,0,1.10488,0,0,1
9080,0,1.10039,0,0,1,0,1.10039,0,0,1,0,1.10039,0,0,1
9081,0,1.09557,0,0,1,0,1.09557,0,0,1,0,1.09557,0,0,1
9082,0,1.09042,0,0,1,0,1.09042,0,0,1,0,1.09042,0,0,1
9083,0,1.08493,0,0,1,0,1.08493,0,0,1,0,1.08493,0,0,1
9084,0,1.0791,0,0,1,0,1.0791,0,0,1,0,1.0791,0,0,1
9085,0,1.07292,0,0,1,0,1.07292,0,0,1,0,1.07292,0,0,1
9086,0,1.06641,0,0,1,0,1.06641,0,0,1,0,1.06641,0,0,1
9087,0,1.05956,0,0,1,0,1.05956,0,0,1,0,1.05956,0,0,1
9088,0,1.05237,0,0,1,0,1.05237,0,0,1,0,1.05237,0,0,1
9089,0,1.04484,0,0,1,0,1.04484,0,0,1,0,1.04484,0,0,1
9090,0,1.03698,0,0,1,0,1.03698,0,0,1,0,1.03698,0,0,1
9091,0,1.0288,0,0,1,0,1.0288,0,0,1,0,1.0288,0,0,1
9092,0,1.02028,0,0,1,0,1.02028,0,0,1,0,1.02028,0,0,1
9093,0,1.01145,0,0,1,0,1.01145,0,0,1,0,1.01145,0,0,1
9094,0,1.00231,0,0,1,0,1.00231,0,0,1,0,1.00231,0,0,1
9095,0,0.992858,0,0,1,0,0.992858,0,0,1,0,0.992858,0,0,1
9096,0,0.983107,0,0,1,0,0.983107,0,0,1,0,0.983107,0,0,1
9097,0,0.973065,0,0,1,0,0.973065,0,0,1,0,0.973065,0,0,1
9098,0,0.962739,0,0,1,0,0.962739,0,0,1,0,0.962739,0,0,1
9099,0,0.952139,0,0,1,0,0.952139,0,0,1,0,0.952139,0,0,1
9100,0,0.941273,0,0,1,0,0.941273,0,0,1,0,0.941273,0,0,1
9101,0,0.93015,0,0,1,0,0.93015,0,0,1,0,0.93015,0,0,1
9102,0,0.918782,0,0,1,0,0.918782,0,0,1,0,0.918782,0,0,1
9103,0,0.907179,0,0,1,0,0.907179,0,0,1,0,0.907179,0,0,1
9104,0,0.89535,0,0,1,0,0.89535,0,0,1,0,0.89535,0,0,1
9105,0,0.883307,0,0,1,0,0.883307,0,0,1,0,0.883307,0,0,1
9106,0,0.871061,0,0,1,0,0.871061,0,0,1,0,0.871061,0,0,1
9107,0,0.858623,0,0,1,0,0.858623,0,0,1,0,0.858623,0,0,1
9108,0,0.846004,0,0,1,0,0.846004,0,0,1,0,0.846004,0,0,1
9109,0,0.833217,0,0,1,0,0.833217,0,0,1,0,0.833217,0,0,1
9110,0,0.820272,0,0,1,0,0.820272,0,0,1,0,0.820272,0,0,1
9111,0,0.807182,0,0,1,0,0.807182,0,0,1,0,0.807182,0,0,1
9112,0,0.793957,0,0,1,0,0.793957,0,0,1,0,0.793957,0,0,1
9113,0,0.780611,0,0,1,0,0.780611,0,0,1,0,0.780611,0,0,1
9114,0,0.767154,0,0,1,0,0.767154,0,0,1,0,0.767154,0,0,1
9115,0,0.753599,0,0,1,0,0.753599,0,0,1,0,0.753599,0,0,1
9116,0,0.739956,0,0,1,0,0.739956,0,0,1,0,0.739956,0,0,1
9117,0,0.726237,0,0,1,0,0.726237,0,0,1,0,0.726237,0,0,1
9118,0,0.712454,0,0,1,0,0.712454,0,0,1,0,0.712454,0,0,1
9119,0,0.698617,0,0,1,0,0.698617,0,0,1,0,0.698617,0,0,1
9120,0,0.684738,0,0,1,0,0.684738,0,0,1,0,0.684738,0,0,1
9121,0,0.670826,0,0,1,0,0.670826,0,0,1,0,0.670826,0,0,1
9122,0,0.656894,0,0,1,0,0.656894,0,0,1,0,0.656894,0,0,1
9123,0,0.642951,0,0,1,0,0.642951,0,0,1,0,0.642951,0,0,1
9124,0,0.629007,0,0,1,0,0.629007,0,0,1,0,0.629007,0,0,1
9125,0,0.615073,0,0,1,0,0.615073,0,0,1,0,0.615073,0,0,1
9126,0,0.601157,0,0,1,0,0.601157,0,0,1,0,0.601157,0,0,1
9127,0,0.58727,0,0,1,0,0.58727,0,0,1,0,0.58727,0,0,1
9128,0,0.573419,0,0,1,0,0.573419,0,0,1,0,0.573419,0,0,1
9129,0,0.559615,0,0,1,0,0.559615,0,0,1,0,0.559615,0,0,1
9130,0,0.545865,0,0,1,0,0.545865,0,0,1,0,0.545865,0,0,1
9131,0,0.532177,0,0,1,0,0.532177,0,0,1,0,0.532177,0,0,1
9132,0,0.51856,0,0,1,0,0.51856,0,0,1,0,0.51856,0,0,1
9133,0,0.505022,0,0,1,0,0.505022,0,0,1,0,0.505022,0,0,1
9134,0,0.491568,0,0,1,0,0.491568,0,0,1,0,0.491568,0,0,1
9135,0,0.478207,0,0,1,0,0.478207,0,0,1,0,0.478207,0,0,1
9136,0,0.464945,0,0,1,0,0.464945,0,0,1,0,0.464945,0,0,1
9137,0,0.451788,0,0,1,0,0.451788,0,0,1,0,0.451788,0,0,1
9138,0,0.438743,0,0,1,0,0.438743,0,0,1,0,0.438743,0,0,1
9139,0,0.425814,0,0,1,0,0.425814,0,0,1,0,0.425814,0,0,1
9140,0,0.413008,0,0,1,0,0.413008,0,0,1,0,0.413008,0,0,1
9141,0,0.40033,0,0,1,0,0.40033,0,0,1,0,0.40033,0,0,1
9142,0,0.387784,0,0,1,0,0.387784,0,0,1,0,0.387784,0,0,1
9143,0,0.375375,0,0,1,0,0.375375,0,0,1,0,0.375375,0,0,1
9144,0,0.363108,0,0,1,0,0.363108,0,0,1,0,0.363108,0,0,1
9145,0,0.350985,0,0,1,0,0.350985,0,0,1,0,0.350985,0,0,1
9146,0,0.339011,0,0,1,0,0.339011,0,0,1,0,0.339011,0,0,1
9147,0,0.32719,0,0,1,0,0.32719,0,0,1,0,0.32719,0,0,1
9148,0,0.315523,0,0,1,0,0.315523,0,0,1,0,0.315523,0,0,1
9149,0,0.304016,0,0,1,0,0.304016,0,0,1,0,0.304016,0,0,1
9150,0,0.292668,0,0,1,0,0.292668,0,0,1,0,0.292668,0,0,1
9151,0,0.281484,0,0,1,0,0.281484,0,0,1,0,0.281484,0,0,1
9152,0,0.270466,0,0,1,0,0.270466,0,0,1,0,0.270466,0,0,1
9153,0,0.259615,0,0,1,0,0.259615,0,0,1,0,0.259615,0,0,1
9154,0,0.248932,0,0,1,0,0.248932,0,0,1,0,0.248932,0,0,1
9155,0,0.23842,0,0,1,0,0.23842,0,0,1,0,0.23842,0,0,1
9156,0,0.22808,0,0,1,0,0.22808,0,0,1,0,0.22808,0,0,1
9157,0,0.217912,0,0,1,0,0.217912,0,0,1,0,0.217912,0,0,1
9158,0,0.207918,0,0,1,0,0.207918,0,0,1,0,0.207918,0,0,1
9159,0,0.198098,0,0,1,0,0.198098,0,0,1,0,0.198098,0,0,1
9160,0,0.188452,0,0,1,0,0.188452,0,0,1,0,0.188452,0,0,1
9161,0,0.178982,0,0,1,0,0.178982,0,0,1,0,0.178982,0,0,1
9162,0,0.169687,0,0,1,0,0.169687,0,0,1,0,0.169687,0,0,1
9163,0,0.160566,0,0,1,0,0.160566,0,0,1,0,0.160566,0,0,1
9164,0,0.151621,0,0,1,0,0.151621,0,0,1,0,0.151621,0,0,1
9165,0,0.14285,0,0,1,0,0.14285,0,0,1,0,0.14285,0,0,1
9166,0,0.134253,0,0,1,0,0.134253,0,0,1,0,0.134253,0,0,1
9167,0,0.12583,0,0,1,0,0.12583,0,0,1,0,0.12583,0,0,1
9168,0,0.117579,0,0,1,0,0.117579,0,0,1,0,0.117579,0,0,1
9169,0,0.109501,0,0,1,0,0.109501,0,0,1,0,0.109501,0,0,1
9170,0,0.101593,0,0,1,0,0.101593,0,0,1,0,0.101593,0,0,1
9171,0,0.0938559,0,0,1,0,0.0938559,0,0,1,0,0.0938559,0,0,1
9172,0,0.0862874,0,0,1,0,0.0862874,0,0,1,0,0.0862874,0,0,1
9173,0,0.0788865,0,0,1,0,0.0788865,0,0,1,0,0.0788865,0,0,1
9174,0,0.0716521,0,0,1,0,0.0716521,0,0,1,0,0.0716521,0,0,1
9175,0,0.0645826,0,0,1,0,0.0645826,0,0,1,0,0.0645826,0,0,1
9176,0,0.0576766,0,0,1,0,0.0576766,0,0,1,0,0.0576766,0,0,1
9177,0,0.0509327,0,0,1,0,0.0509327,0,0,1,0,0.0509327,0,0,1
9178,0,0.0443491,0,0,1,0,0.0443491,0,0,1,0,0.0443491,0,0,1
9179,0,0.0379243,0,0,1,0,0.0379243,0,0,1,0,0.0379243,0,0,1
9180,0,0.0316565,0,0,1,0,0.0316565,0,0,1,0,0.0316565,0,0,1
9181,0,0.025544,0,0,1,0,0.025544,0,0,1,0,0.025544,0,0,1
9182,0,0.019585,0,0,1,0,0.019585,0,0,1,0,0.019585,0,0,1
9183,0,0.0137776,0,0,1,0,0.0137776,0,0,1,0,0.0137776,0,0,1
9184,0,0.00812005,0,0,1,0,0.00812005,0,0,1,0,0.00812005,0,0,1
9185,0,0.00261036,0,0,1,0,0.00261036,0,0,1,0,0.00261036,0,0,1
9186,0,-0.00275337,0,0,1,0,-0.00275337,0,0,1,0,-0.00275337,0,0,1
9187,0,-0.00797311,0,0,1,0,-0.00797311,0,0,1,0,-0.00797311,0,0,1
9188,0,-0.0130508,0,0,1,0,-0.0130508,0,0,1,0,-0.0130508,0,0,1
9189,0,-0.0179886,0,0,1,0,-0.0179886,0,0,1,0,-0.0179886,0,0,1
9190,0,-0.0227883,0,0,1,0,-0.0227883,0,0,1,0,-0.0227883,0,0,1
9191,0,-0.027452,0,0,1,0,-0.027452,0,0,1,0,-0.027452,0,0,1
9192,0,-0.0319817,0,0,1,0,-0.0319817,0,0,1,0,-0.0319817,0,0,1
9193,0,-0.0363796,0,0,1,0,-0.0363796,0,0,1,0,-0.0363796,0,0,1
9194,0,-0.0406476,0,0,1,0,-0.0406476,0,0,1,0,-0.0406476,0,0,1
9195,0,-0.0447877,0,0,1,0,-0.0447877,0,0,1,0,-0.0447877,0,0,1
9196,0,-0.0488021,0,0,1,0,-0.0488021,0,0,1,0,-0.0488021,0,0,1
9197,0,-0.0526927,0,0,1,0,-0.0526927,0,0,1,0,-0.0526927,0,0,1
9198,0,-0.0564616,0,0,1,0,-0.0564616,0,0,1,0,-0.0564616,0,0,1
9199,0,-0.0601109,0,0,1,0,-0.0601109,0,0,1,0,-0.0601109,0,0,1
9200,0,-0.0636425,0,0,1,0,-0.0636425,0,0,1,0,-0.0636425,0,0,1
9201,0,-0.0670585,0,0,1,0,-0.0670585,0,0,1,0,-0.0670585,0,0,1
9202,0,-0.0703608,0,0,1,0,-0.0703608,0,0,1,0,-0.0703608,0,0,1
9203,0,-0.0735515,0,0,1,0,-0.0735515,0,0,1,0,-0.0735515,0,0,1
9204,0,-0.0766326,0,0,1,0,-0.0766326,0,0,1,0,-0.0766326,0,0,1
9205,0,-0.0796059,0,0,1,0,-0.0796059,0,0,1,0,-0.0796059,0,0,1
9206,0,-0.0824736,0,0,1,0,-0.0824736,0,0,1,0,-0.0824736,0,0,1
9207,0,-0.0852374,0,0,1,0,-0.0852374,0,0,1,0,-0.0852374,0,0,1
9208,0,-0.0878993,0,0,1,0,-0.0878993,0,0,1,0,-0.0878993,0,0,1
9209,0,-0.0904612,0,0,1,0,-0.0904612,0,0,1,0,-0.0904612,0,0,1
9210,0,-0.092925,0,0,1,0,-0.092925,0,0,1,0,-0.092925,0,0,1
9211,0,-0.0952926,0,0,1,0,-0.0952926,0,0,1,0,-0.0952926,0,0,1
9212,0,-0.0975658,0,0,1,0,-0.0975658,0,0,1,0,-0.0975658,0,0,1
9213,0,-0.0997463,0,0,1,0,-0.0997463,0,0,1,0,-0.0997463,0,0,1
9214,0,-0.101836,0,0,1,0,-0.101836,0,0,1,0,-0.101836,0,0,1
9215,0,-0.103837,0,0,1,0,-0.103837,0,0,1,0,-0.103837,0,0,1
9216,0,-0.10575,0,0,1,0,-0.10575,0,0,1,0,-0.10575,0,0,1
9217,0,-0.107578,0,0,1,0,-0.107578,0,0,1,0,-0.107578,0,0,1
9218,0,-0.109323,0,0,1,0,-0.109323,0,0,1,0,-0.109323,0,0,1
9219,0,-0.110985,0,0,1,0,-0.110985,0,0,1,0,-0.110985,0,0,1
9220,0,-0.112567,0,0,1,0,-0.112567,0,0,1,0,-0.112567,0,0,1
9221,0,-0.11407,0,0,1,0,-0.11407,0,0,1,0,-0.11407,0,0,1
9222,0,-0.115496,0,0,1,0,-0.115496,0,0,1,0,-0.115496,0,0,1
9223,0,-0.116846,0,0,1,0,-0.116846,0,0,1,0,-0.116846,0,0,1
9224,0,-0.118122,0,0,1,0,-0.118122,0,0,1,0,-0.118122,0,0,1
9225,0,-0.119326,0,0,1,0,-0.119326,0,0,1,0,-0.119326,0,0,1
9226,0,-0.12046,0,0,1,0,-0.12046,0,0,1,0,-0.12046,0,0,1
9227,0,-0.121523,0,0,1,0,-0.121523,0,0,1,0,-0.121523,0,0,1
9228,0,-0.12252,0,0,1,0,-0.12252,0,0,1,0,-0.12252,0,0,1
9229,0,-0.123449,0,0,1,0,-0.123449,0,0,1,0,-0.123449,0,0,1
9230,0,-0.124314,0,0,1,0,-0.124314,0,0,1,0,-0.124314,0,0,1
9231,0,-0.125116,0,0,1,0,-0.125116,0,0,1,0,-0.125116,0,0,1
